land_size_m2,building_size_m2,bedrooms,bathrooms,city,price_in_rp
63.0,83.0,3.0,3.0, Tangerang,1000000000.0
60.0,73.0,3.0,2.0, Tangerang,1700000000.0
48.0,45.0,2.0,1.0, Tangerang,1300000000.0
70.0,78.0,3.0,2.0, Tangerang,1800000000.0
70.0,50.0,3.0,2.0, Tangerang,599000000.0
98.0,130.0,3.0,2.0, Tangerang,2150000000.0
480.0,400.0,5.0,4.0, Tangerang,8300000000.000001
402.0,450.0,4.0,3.0, Tangerang,5300000000.0
50.0,68.0,3.0,2.0, Tangerang,1450000000.0
235.0,200.0,3.0,3.0, Tangerang,4100000000.0
60.0,78.0,4.0,2.0, Tangerang,1600000000.0
801.0,1046.0,5.0,4.0, Tangerang,28000000000.0
120.0,135.0,4.0,3.0, Tangerang,3500000000.0
396.0,1.0,5.0,5.0, Tangerang,17000000000.0
300.0,175.0,3.0,2.0, Tangerang,4990000000.0
70.0,78.0,3.0,2.0, Tangerang,1850000000.0
105.0,80.0,2.0,1.0, Tangerang,1580000000.0
1884.0,500.0,5.0,3.0, Tangerang,5000000000.0
64.0,65.0,2.0,2.0, Tangerang,1000000000.0
53.0,60.0,2.0,2.0, Tangerang,900000000.0
372.0,250.0,4.0,3.0, Tangerang,9700000000.0
181.0,182.0,3.0,3.0, Tangerang,3100000000.0
220.0,398.0,5.0,5.0, Tangerang,9900000000.0
200.0,358.0,4.0,4.0, Tangerang,10100000000.0
150.0,190.0,4.0,3.0, Tangerang,4200000000.0
60.0,67.0,2.0,2.0, Tangerang,1700000000.0
50.0,70.0,3.0,2.0, Tangerang,1490000000.0
240.0,350.0,4.0,6.0, Tangerang,6700000000.0
225.0,120.0,3.0,3.0, Tangerang,3300000000.0
32.0,90.0,4.0,2.0, Tangerang,1300000000.0
237.0,143.0,3.0,3.0, Tangerang,3300000000.0
206.0,280.0,5.0,4.0, Tangerang,2700000000.0
60.0,65.0,3.0,2.0, Tangerang,800000000.0
396.0,465.0,5.0,6.0, Tangerang,18500000000.0
665.0,601.0,5.0,5.0, Tangerang,35000000000.0
98.0,88.0,3.0,3.0, Tangerang,2500000000.0
66.0,86.0,3.0,3.0, Tangerang,2190000000.0
153.0,147.0,4.0,4.0, Tangerang,5080000000.0
98.0,100.0,3.0,2.0, Tangerang,1900000000.0
136.0,180.0,4.0,3.0, Tangerang,2600000000.0
112.0,80.0,3.0,2.0, Tangerang,1200000000.0
60.0,45.0,2.0,2.0, Tangerang,1400000000.0
335.0,240.0,6.0,4.0, Tangerang,7000000000.0
241.0,200.0,5.0,4.0, Tangerang,5000000000.0
135.0,171.0,4.0,4.0, Tangerang,3500000000.0
107.0,130.0,3.0,3.0, Tangerang,2100000000.0
120.0,135.0,4.0,4.0, Tangerang,3500000000.0
90.0,68.0,3.0,2.0, Tangerang,1750000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
60.0,66.0,3.0,2.0, Tangerang,888000000.0
435.0,438.0,5.0,4.0, Tangerang,10000000000.0
77.0,85.0,3.0,2.0, Tangerang,1750000000.0
84.0,126.0,3.0,3.0, Tangerang,2700000000.0
450.0,750.0,4.0,4.0, Tangerang,8250000000.0
396.0,250.0,4.0,4.0, Tangerang,10700000000.0
60.0,73.0,2.0,2.0, Tangerang,1650000000.0
96.0,138.0,3.0,4.0, Tangerang,2500000000.0
224.0,350.0,4.0,3.0, Tangerang,6900000000.0
105.0,80.0,2.0,1.0, Tangerang,1580000000.0
224.0,350.0,4.0,4.0, Tangerang,7200000000.0
187.0,220.0,4.0,3.0, Tangerang,4500000000.0
247.0,360.0,4.0,4.0, Tangerang,7200000000.0
119.0,79.0,3.0,2.0, Tangerang,2100000000.0
200.0,175.0,3.0,3.0, Tangerang,3700000000.0
128.0,100.0,3.0,3.0, Tangerang,2400000000.0
144.0,180.0,3.0,3.0, Tangerang,3500000000.0
188.0,195.0,3.0,2.0, Tangerang,2200000000.0
300.0,400.0,5.0,5.0, Tangerang,4800000000.0
200.0,290.0,6.0,4.0, Tangerang,2900000000.0
84.0,70.0,3.0,1.0, Tangerang,1300000000.0
150.0,230.0,3.0,3.0, Tangerang,2950000000.0
200.0,290.0,6.0,4.0, Tangerang,2900000000.0
72.0,80.0,2.0,2.0, Tangerang,1500000000.0
160.0,180.0,4.0,2.0, Tangerang,3200000000.0
426.0,653.0,8.0,5.0, Tangerang,11500000000.0
162.0,120.0,5.0,4.0, Tangerang,2850000000.0
144.0,250.0,4.0,3.0, Tangerang,2990000000.0
176.0,290.0,4.0,1.0, Tangerang,3300000000.0
96.0,100.0,2.0,2.0, Tangerang,2000000000.0
163.0,278.0,4.0,4.0, Tangerang,3750000000.0
399.0,725.0,6.0,6.0, Tangerang,14000000000.0
160.0,200.0,3.0,3.0, Tangerang,2500000000.0
90.0,66.0,3.0,2.0, Tangerang,850000000.0
72.0,40.0,2.0,2.0, Tangerang,630000000.0
119.0,62.0,2.0,1.0, Tangerang,960000000.0
119.0,74.0,3.0,2.0, Tangerang,1060000000.0
164.0,100.0,4.0,2.0, Tangerang,1440000000.0
72.0,60.0,3.0,1.0, Tangerang,525000000.0
120.0,180.0,4.0,2.0, Tangerang,1300000000.0
100.0,150.0,3.0,2.0, Tangerang,975000000.0
200.0,150.0,3.0,2.0, Tangerang,1750000000.0
136.0,93.0,3.0,1.0, Tangerang,899000000.0
84.0,41.0,2.0,1.0, Tangerang,660000000.0
128.0,135.0,3.0,3.0, Tangerang,1250000000.0
96.0,120.0,3.0,2.0, Tangerang,630000000.0
72.0,22.0,2.0,1.0, Tangerang,385000000.0
300.0,400.0,4.0,4.0, Tangerang,2500000000.0
90.0,47.0,2.0,1.0, Tangerang,771000000.0
119.0,130.0,3.0,2.0, Tangerang,1180000000.0
150.0,150.0,3.0,2.0, Tangerang,3000000000.0
389.0,520.0,5.0,4.0, Tangerang,5000000000.0
108.0,108.0,2.0,2.0, Tangerang,650000000.0
90.0,75.0,3.0,2.0, Tangerang,610000000.0
360.0,400.0,4.0,4.0, Tangerang,3000000000.0
90.0,75.0,2.0,1.0, Tangerang,650000000.0
90.0,75.0,2.0,1.0, Tangerang,650000000.0
72.0,36.0,2.0,1.0, Tangerang,700000000.0
120.0,100.0,3.0,3.0, Tangerang,1100000000.0
72.0,72.0,2.0,1.0, Tangerang,455000000.0
72.0,110.0,3.0,2.0, Tangerang,675000000.0
210.0,200.0,3.0,3.0, Tangerang,1350000000.0
72.0,65.0,3.0,1.0, Tangerang,685000000.0
90.0,75.0,3.0,2.0, Tangerang,610000000.0
100.0,84.0,4.0,3.0, Tangerang,2700000000.0
300.0,480.0,5.0,7.0, Tangerang,12000000000.0
558.0,760.0,5.0,7.0, Tangerang,23000000000.0
365.0,400.0,5.0,4.0, Tangerang,5700000000.0
84.0,126.0,3.0,3.0, Tangerang,2770000000.0
128.0,144.0,3.0,3.0, Tangerang,3120000000.0
396.0,396.0,6.0,5.0, Tangerang,17000000000.0
396.0,465.0,5.0,5.0, Tangerang,17000000000.0
112.0,100.0,3.0,2.0, Tangerang,1360000000.0
84.0,126.0,3.0,3.0, Tangerang,2800000000.0
396.0,396.0,3.0,3.0, Tangerang,17000000000.0
499.0,349.0,6.0,5.0, Tangerang,18000000000.0
499.0,349.0,6.0,5.0, Tangerang,18000000000.0
18.0,22.0,5.0,4.0, Tangerang,13700000000.0
66.0,86.0,3.0,3.0, Tangerang,1900000000.0
157.0,270.0,4.0,4.0, Tangerang,2800000000.0
128.0,144.0,3.0,3.0, Tangerang,3120000000.0
72.0,71.0,2.0,2.0, Tangerang,1200000000.0
90.0,126.0,4.0,3.0, Tangerang,1590000000.0
112.0,180.0,5.0,4.0, Tangerang,4000000000.0
83.0,50.0,2.0,2.0, Tangerang,899000000.0
169.0,200.0,4.0,3.0, Tangerang,3200000000.0
80.0,80.0,3.0,2.0, Tangerang,1200000000.0
250.0,195.0,3.0,3.0, Tangerang,4680000000.0
128.0,144.0,3.0,3.0, Tangerang,3120000000.0
60.0,30.0,2.0,1.0, Tangerang,796000000.0
100.0,84.0,4.0,3.0, Tangerang,2700000000.0
61.0,69.0,3.0,2.0, Tangerang,1000000000.0
84.0,126.0,4.0,3.0, Tangerang,2770000000.0
265.0,385.0,5.0,6.0, Tangerang,13200000000.0
200.0,358.0,4.0,6.0, Tangerang,9790000000.0
264.0,485.0,4.0,5.0, Tangerang,13400000000.0
136.0,242.0,4.0,5.0, Tangerang,6000000000.0
66.0,86.0,4.0,3.0, Tangerang,1900000000.0
220.0,150.0,3.0,2.0, Tangerang,2350000000.0
180.0,280.0,4.0,4.0, Tangerang,7800000000.0
1649.0,1039.0,5.0,4.0, Tangerang,22000000000.0
275.0,320.0,4.0,4.0, Tangerang,6000000000.0
85.0,60.0,3.0,2.0, Tangerang,665000000.0
801.0,1046.0,5.0,4.0, Tangerang,28000000000.0
63.0,83.0,3.0,3.0, Tangerang,1040000000.0
90.0,65.0,3.0,2.0, Tangerang,1250000000.0
684.0,545.0,5.0,5.0, Tangerang,35000000000.0
68.0,80.0,3.0,3.0, Tangerang,1430000000.0
853.0,426.0,4.0,3.0, Tangerang,10000000000.0
558.0,760.0,5.0,6.0, Tangerang,28000000000.0
144.0,200.0,3.0,3.0, Tangerang,3000000000.0
136.0,242.0,4.0,5.0, Tangerang,5950000000.0
74.0,69.0,3.0,2.0, Tangerang,1200000000.0
32.0,90.0,3.0,3.0, Tangerang,1500000000.0
32.0,90.0,4.0,2.0, Tangerang,1500000000.0
153.0,230.0,3.0,3.0, Tangerang,2950000000.0
74.0,69.0,3.0,2.0, Tangerang,1000000000.0
84.0,126.0,4.0,3.0, Tangerang,2770000000.0
66.0,86.0,4.0,3.0, Tangerang,1800000000.0
153.0,275.0,4.0,5.0, Tangerang,6700000000.0
144.0,177.0,4.0,4.0, Tangerang,4200000000.0
72.0,69.0,3.0,2.0, Tangerang,1420000000.0
250.0,200.0,3.0,2.0, Tangerang,4300000000.0
220.0,285.0,4.0,4.0, Tangerang,8750000000.0
435.0,438.0,5.0,4.0, Tangerang,9500000000.0
385.0,450.0,4.0,3.0, Tangerang,5950000000.0
136.0,240.0,4.0,4.0, Tangerang,6000000000.0
220.0,398.0,5.0,7.0, Tangerang,9600000000.0
144.0,177.0,4.0,4.0, Tangerang,4400000000.0
265.0,400.0,4.0,3.0, Tangerang,6500000000.0
60.0,80.0,3.0,2.0, Tangerang,765000000.0
570.0,545.0,6.0,6.0, Tangerang,35000000000.0
232.0,150.0,4.0,3.0, Tangerang,2850000000.0
540.0,345.0,4.0,4.0, Tangerang,9500000000.0
68.0,60.0,3.0,2.0, Tangerang,655000000.0
80.0,78.0,4.0,2.0, Tangerang,2110000000.0
90.0,68.0,3.0,2.0, Tangerang,1750000000.0
365.0,400.0,5.0,4.0, Tangerang,5700000000.0
112.0,150.0,4.0,3.0, Tangerang,2000000000.0
60.0,68.0,2.0,2.0, Tangerang,1750000000.0
180.0,100.0,3.0,2.0, Tangerang,2000000000.0
77.0,85.0,3.0,2.0, Tangerang,1750000000.0
220.0,398.0,5.0,7.0, Tangerang,9960000000.0
35.0,103.0,6.0,6.0, Tangerang,1660000000.0
30.0,41.0,1.0,2.0, Tangerang,935000000.0
90.0,72.0,3.0,2.0, Tangerang,1800000000.0
61.0,60.0,3.0,2.0, Tangerang,655000000.0
144.0,180.0,3.0,2.0, Tangerang,1800000000.0
91.0,170.0,6.0,2.0, Tangerang,1320000000.0
123.0,105.0,2.0,2.0, Tangerang,1680000000.0
144.0,100.0,3.0,3.0, Tangerang,1860000000.0
91.0,170.0,6.0,2.0, Tangerang,1320000000.0
144.0,100.0,3.0,3.0, Tangerang,1860000000.0
90.0,95.0,2.0,2.0, Tangerang,1530000000.0
103.0,90.0,3.0,1.0, Tangerang,960000000.0
144.0,180.0,3.0,2.0, Tangerang,1800000000.0
90.0,95.0,2.0,2.0, Tangerang,1530000000.0
144.0,100.0,3.0,3.0, Tangerang,1860000000.0
91.0,170.0,6.0,2.0, Tangerang,1320000000.0
144.0,180.0,3.0,2.0, Tangerang,1800000000.0
144.0,100.0,3.0,3.0, Tangerang,1860000000.0
117.0,177.0,4.0,3.0, Tangerang,2600000000.0
103.0,90.0,3.0,1.0, Tangerang,960000000.0
103.0,90.0,3.0,1.0, Tangerang,960000000.0
90.0,95.0,2.0,2.0, Tangerang,1530000000.0
103.0,90.0,3.0,1.0, Tangerang,960000000.0
50.0,65.0,3.0,2.0, Tangerang,895000000.0
76.0,67.0,3.0,2.0, Tangerang,1680000000.0
117.0,177.0,4.0,3.0, Tangerang,2600000000.0
76.0,67.0,3.0,2.0, Tangerang,1680000000.0
76.0,67.0,3.0,2.0, Tangerang,1680000000.0
76.0,67.0,3.0,2.0, Tangerang,1680000000.0
63.0,80.0,3.0,2.0, Tangerang,1590000000.0
144.0,180.0,3.0,2.0, Tangerang,1800000000.0
70.0,71.0,3.0,2.0, Tangerang,1500000000.0
120.0,160.0,4.0,2.0, Tangerang,1200000000.0
200.0,123.0,2.0,2.0, Tangerang,1280000000.0
81.0,81.0,3.0,1.0, Tangerang,900000000.0
60.0,65.0,2.0,2.0, Tangerang,1080000000.0
64.0,60.0,3.0,2.0, Tangerang,685000000.0
119.0,62.0,2.0,1.0, Tangerang,960000000.0
102.0,46.0,2.0,1.0, Tangerang,745000000.0
119.0,62.0,2.0,1.0, Tangerang,960000000.0
119.0,74.0,3.0,2.0, Tangerang,1060000000.0
119.0,62.0,2.0,1.0, Tangerang,960000000.0
119.0,74.0,3.0,2.0, Tangerang,1060000000.0
119.0,62.0,2.0,1.0, Tangerang,960000000.0
119.0,74.0,3.0,2.0, Tangerang,1060000000.0
119.0,74.0,3.0,2.0, Tangerang,1060000000.0
128.0,192.0,3.0,2.0, Tangerang,1600000000.0
140.0,80.0,3.0,2.0, Tangerang,1050000000.0
180.0,214.0,4.0,4.0, Tangerang,2750000000.0
160.0,190.0,4.0,3.0, Tangerang,2800000000.0
180.0,142.0,3.0,3.0, Tangerang,1800000000.0
180.0,142.0,3.0,3.0, Tangerang,1800000000.0
84.0,54.0,2.0,2.0, Tangerang,1020000000.0
84.0,54.0,2.0,2.0, Tangerang,1020000000.0
84.0,54.0,2.0,2.0, Tangerang,1020000000.0
72.0,57.0,3.0,1.0, Tangerang,750000000.0
84.0,54.0,2.0,2.0, Tangerang,1020000000.0
84.0,54.0,2.0,2.0, Tangerang,1020000000.0
84.0,54.0,2.0,2.0, Tangerang,1020000000.0
84.0,54.0,2.0,2.0, Tangerang,1020000000.0
60.0,51.0,3.0,2.0, Tangerang,969000000.0
78.0,60.0,3.0,2.0, Tangerang,755000000.0
60.0,70.0,3.0,2.0, Tangerang,800000000.0
225.0,120.0,3.0,3.0, Tangerang,3300000000.0
106.0,151.0,4.0,3.0, Tangerang,1060000000.0
253.0,138.0,2.0,2.0, Tangerang,3600000000.0
72.0,50.0,2.0,1.0, Tangerang,500000000.0
60.0,36.0,2.0,1.0, Tangerang,500000000.0
72.0,36.0,2.0,1.0, Tangerang,650000000.0
253.0,138.0,2.0,2.0, Tangerang,3600000000.0
60.0,36.0,2.0,1.0, Tangerang,500000000.0
106.0,151.0,4.0,3.0, Tangerang,1060000000.0
60.0,36.0,2.0,1.0, Tangerang,500000000.0
106.0,151.0,4.0,3.0, Tangerang,1060000000.0
72.0,36.0,2.0,1.0, Tangerang,650000000.0
164.0,100.0,4.0,1.0, Tangerang,1440000000.0
72.0,83.0,4.0,2.0, Tangerang,954000000.0
72.0,41.0,2.0,1.0, Tangerang,889000000.0
72.0,120.0,3.0,2.0, Tangerang,1500000000.0
108.0,200.0,5.0,3.0, Tangerang,1300000000.0
72.0,67.0,3.0,2.0, Tangerang,800000000.0
72.0,45.0,2.0,1.0, Tangerang,625000000.0
72.0,78.0,4.0,2.0, Tangerang,832000000.0
72.0,39.0,2.0,1.0, Tangerang,648000000.0
72.0,39.0,2.0,1.0, Tangerang,720000000.0
72.0,54.0,2.0,2.0, Tangerang,843000000.0
89.0,40.0,2.0,1.0, Tangerang,600000000.0
120.0,70.0,3.0,2.0, Tangerang,1400000000.0
128.0,144.0,3.0,3.0, Tangerang,3120000000.0
220.0,285.0,4.0,4.0, Tangerang,7400000000.0
336.0,418.0,6.0,5.0, Tangerang,16000000000.0
161.0,200.0,3.0,2.0, Tangerang,2400000000.0
161.0,200.0,3.0,2.0, Tangerang,2400000000.0
128.0,144.0,3.0,3.0, Tangerang,3120000000.0
161.0,200.0,3.0,2.0, Tangerang,2400000000.0
161.0,200.0,3.0,2.0, Tangerang,2400000000.0
60.0,62.0,3.0,2.0, Tangerang,828000000.0
225.0,120.0,3.0,3.0, Tangerang,3300000000.0
84.0,47.0,3.0,2.0, Tangerang,826000000.0
72.0,36.0,2.0,1.0, Tangerang,679000000.0
96.0,110.0,4.0,2.0, Tangerang,1440000000.0
90.0,65.0,2.0,1.0, Tangerang,1020000000.0
60.0,72.0,3.0,2.0, Tangerang,660000000.0
60.0,72.0,3.0,2.0, Tangerang,660000000.0
120.0,102.0,2.0,2.0, Tangerang,1440000000.0
90.0,65.0,2.0,1.0, Tangerang,1020000000.0
90.0,65.0,2.0,1.0, Tangerang,1020000000.0
144.0,176.0,4.0,3.0, Tangerang,3600000000.0
96.0,110.0,4.0,2.0, Tangerang,1440000000.0
60.0,72.0,3.0,2.0, Tangerang,660000000.0
60.0,72.0,3.0,2.0, Tangerang,660000000.0
96.0,110.0,4.0,2.0, Tangerang,1440000000.0
63.0,126.0,3.0,2.0, Tangerang,595000000.0
70.0,45.0,2.0,2.0, Tangerang,770000000.0
40.0,44.0,2.0,2.0, Tangerang,825000000.0
120.0,90.0,3.0,2.0, Tangerang,1990000000.0
96.0,80.0,2.0,1.0, Tangerang,950000000.0
90.0,60.0,2.0,1.0, Tangerang,750000000.0
78.0,60.0,3.0,2.0, Tangerang,755000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
1340.0,1500.0,6.0,6.0, Tangerang,32000000000.0
72.0,83.0,4.0,2.0, Tangerang,945000000.0
72.0,83.0,4.0,2.0, Tangerang,900000000.0
210.0,300.0,6.0,3.0, Tangerang,4200000000.0
120.0,102.0,2.0,2.0, Tangerang,1440000000.0
120.0,130.0,3.0,3.0, Tangerang,2220000000.0
72.0,83.0,4.0,2.0, Tangerang,945000000.0
72.0,36.0,2.0,1.0, Tangerang,650000000.0
72.0,96.0,3.0,2.0, Tangerang,650000000.0
72.0,78.0,3.0,2.0, Tangerang,954000000.0
72.0,78.0,4.0,2.0, Tangerang,975000000.0
135.0,108.0,4.0,2.0, Tangerang,850000000.0
60.0,65.0,3.0,2.0, Tangerang,800000000.0
210.0,300.0,6.0,3.0, Tangerang,4200000000.0
120.0,102.0,2.0,2.0, Tangerang,1440000000.0
90.0,95.0,2.0,2.0, Tangerang,1530000000.0
78.0,60.0,3.0,2.0, Tangerang,755000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
120.0,130.0,3.0,3.0, Tangerang,2220000000.0
120.0,130.0,3.0,3.0, Tangerang,2220000000.0
60.0,46.0,2.0,2.0, Tangerang,450000000.0
72.0,40.0,2.0,2.0, Tangerang,630000000.0
72.0,50.0,2.0,1.0, Tangerang,500000000.0
72.0,40.0,2.0,2.0, Tangerang,630000000.0
90.0,65.0,3.0,1.0, Tangerang,520000000.0
164.0,100.0,4.0,1.0, Tangerang,1440000000.0
60.0,63.0,2.0,2.0, Tangerang,1100000000.0
72.0,50.0,2.0,1.0, Tangerang,500000000.0
105.0,126.0,3.0,3.0, Tangerang,2200000000.0
105.0,126.0,3.0,3.0, Tangerang,1700000000.0
300.0,230.0,3.0,2.0, Tangerang,3600000000.0
72.0,40.0,2.0,2.0, Tangerang,630000000.0
164.0,100.0,4.0,1.0, Tangerang,1440000000.0
164.0,100.0,4.0,2.0, Tangerang,1440000000.0
180.0,139.0,3.0,3.0, Tangerang,2050000000.0
420.0,316.0,4.0,4.0, Tangerang,4250000000.0
72.0,40.0,2.0,2.0, Tangerang,630000000.0
119.0,62.0,2.0,1.0, Tangerang,960000000.0
160.0,190.0,4.0,3.0, Tangerang,2900000000.0
160.0,180.0,2.0,2.0, Tangerang,1850000000.0
40.0,74.0,4.0,2.0, Tangerang,968000000.0
160.0,134.0,3.0,3.0, Tangerang,2250000000.0
72.0,72.0,3.0,2.0, Tangerang,525000000.0
180.0,200.0,3.0,3.0, Tangerang,1900000000.0
54.0,124.0,3.0,2.0, Tangerang,1300000000.0
96.0,112.0,3.0,2.0, Tangerang,1400000000.0
136.0,84.0,2.0,1.0, Tangerang,980000000.0
136.0,84.0,3.0,2.0, Tangerang,1000000000.0
77.0,97.0,4.0,3.0, Tangerang,1050000000.0
160.0,81.0,2.0,1.0, Tangerang,1350000000.0
474.0,500.0,6.0,4.0, Tangerang,12500000000.0
450.0,700.0,4.0,4.0, Tangerang,10500000000.0
450.0,700.0,4.0,4.0, Tangerang,10500000000.0
450.0,650.0,4.0,4.0, Tangerang,10000000000.0
220.0,285.0,4.0,4.0, Tangerang,7400000000.0
474.0,500.0,6.0,4.0, Tangerang,12500000000.0
630.0,500.0,5.0,5.0, Tangerang,18000000000.0
276.0,441.0,4.0,5.0, Tangerang,14500000000.0
748.0,500.0,4.0,4.0, Tangerang,17500000000.0
276.0,441.0,4.0,4.0, Tangerang,14500000000.0
220.0,185.0,3.0,3.0, Tangerang,4300000000.0
72.0,95.0,3.0,2.0, Tangerang,1040000000.0
90.0,126.0,4.0,3.0, Tangerang,1590000000.0
90.0,126.0,4.0,3.0, Tangerang,1590000000.0
71.0,62.0,2.0,2.0, Tangerang,1230000000.0
72.0,36.0,2.0,1.0, Tangerang,588000000.0
72.0,36.0,2.0,1.0, Tangerang,588000000.0
210.0,300.0,6.0,3.0, Tangerang,4200000000.0
253.0,138.0,2.0,2.0, Tangerang,3600000000.0
120.0,102.0,2.0,2.0, Tangerang,1440000000.0
106.0,151.0,4.0,3.0, Tangerang,1060000000.0
90.0,65.0,2.0,1.0, Tangerang,1020000000.0
60.0,72.0,3.0,2.0, Tangerang,660000000.0
72.0,83.0,4.0,2.0, Tangerang,936000000.0
83.0,68.0,2.0,2.0, Tangerang,751000000.0
273.0,225.0,2.0,2.0, Tangerang,3000000000.0
120.0,180.0,4.0,2.0, Tangerang,1500000000.0
409.0,367.0,4.0,4.0, Tangerang,18000000000.0
81.0,57.0,2.0,1.0, Tangerang,800000000.0
60.0,54.0,3.0,1.0, Tangerang,920000000.0
50.0,36.0,2.0,1.0, Tangerang,548000000.0
60.0,54.0,3.0,1.0, Tangerang,920000000.0
60.0,75.0,2.0,2.0, Tangerang,1250000000.0
60.0,54.0,3.0,1.0, Tangerang,920000000.0
84.0,120.0,3.0,2.0, Tangerang,1200000000.0
72.0,108.0,4.0,2.0, Tangerang,1220000000.0
72.0,50.0,2.0,1.0, Tangerang,975000000.0
144.0,18.0,3.0,3.0, Tangerang,3590000000.0
120.0,180.0,3.0,2.0, Tangerang,4000000000.0
48.0,80.0,2.0,2.0, Tangerang,1370000000.0
63.0,86.0,3.0,2.0, Tangerang,1300000000.0
63.0,100.0,2.0,2.0, Tangerang,1700000000.0
132.0,158.0,3.0,2.0, Tangerang,1490000000.0
78.0,60.0,3.0,2.0, Tangerang,755000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
66.0,86.0,2.0,2.0, Tangerang,1400000000.0
200.0,300.0,5.0,3.0, Tangerang,3500000000.0
120.0,120.0,4.0,4.0, Tangerang,2300000000.0
160.0,160.0,4.0,3.0, Tangerang,1900000000.0
200.0,200.0,3.0,2.0, Tangerang,2600000000.0
112.0,194.0,4.0,3.0, Tangerang,3000000000.0
210.0,300.0,6.0,3.0, Tangerang,4200000000.0
75.0,92.0,3.0,3.0, Tangerang,1170000000.0
105.0,126.0,3.0,3.0, Tangerang,1760000000.0
72.0,72.0,4.0,2.0, Tangerang,975000000.0
190.0,120.0,2.0,2.0, Tangerang,1890000000.0
72.0,54.0,3.0,2.0, Tangerang,845000000.0
140.0,180.0,6.0,3.0, Tangerang,1600000000.0
380.0,600.0,10.0,10.0, Tangerang,1800000000.0
60.0,74.0,3.0,2.0, Tangerang,1120000000.0
257.0,250.0,3.0,3.0, Tangerang,2100000000.0
45.0,120.0,2.0,2.0, Tangerang,1100000000.0
70.0,86.0,2.0,3.0, Tangerang,900000000.0
132.0,125.0,4.0,3.0, Tangerang,2520000000.0
126.0,100.0,3.0,2.0, Tangerang,1300000000.0
70.0,40.0,2.0,1.0, Tangerang,485000000.0
300.0,240.0,3.0,4.0, Tangerang,4000000000.0
64.0,60.0,3.0,2.0, Tangerang,660000000.0
80.0,84.0,3.0,3.0, Tangerang,1400000000.0
60.0,87.0,3.0,3.0, Tangerang,1400000000.0
64.0,60.0,3.0,2.0, Tangerang,655000000.0
120.0,70.0,3.0,2.0, Tangerang,1600000000.0
210.0,300.0,4.0,3.0, Tangerang,3100000000.0
60.0,60.0,3.0,2.0, Tangerang,1220000000.0
112.0,90.0,3.0,1.0, Tangerang,1670000000.0
90.0,50.0,2.0,2.0, Tangerang,1350000000.0
76.0,56.0,2.0,2.0, Tangerang,1200000000.0
154.0,500.0,5.0,5.0, Tangerang,4900000000.0
120.0,100.0,3.0,1.0, Tangerang,1250000000.0
160.0,140.0,4.0,2.0, Tangerang,1490000000.0
180.0,257.0,3.0,3.0, Tangerang,4890000000.0
180.0,217.0,3.0,3.0, Tangerang,4890000000.0
180.0,164.0,4.0,3.0, Tangerang,4500000000.0
170.0,181.0,4.0,3.0, Tangerang,3500000000.0
77.0,70.0,3.0,2.0, Tangerang,1750000000.0
60.0,120.0,3.0,4.0, Tangerang,2200000000.0
72.0,165.0,4.0,3.0, Tangerang,2760000000.0
77.0,70.0,3.0,2.0, Tangerang,1750000000.0
135.0,163.0,4.0,3.0, Tangerang,3400000000.0
632.0,317.0,5.0,4.0, Tangerang,12500000000.0
300.0,600.0,3.0,3.0, Tangerang,12500000000.0
292.0,165.0,4.0,3.0, Tangerang,3800000000.0
360.0,200.0,5.0,3.0, Tangerang,3990000000.0
785.0,470.0,7.0,5.0, Tangerang,8750000000.0
120.0,144.0,2.0,2.0, Tangerang,3850000000.0
120.0,144.0,3.0,3.0, Tangerang,3200000000.0
119.0,92.0,3.0,2.0, Tangerang,2550000000.0
120.0,192.0,3.0,2.0, Tangerang,3000000000.0
135.0,171.0,3.0,3.0, Tangerang,3400000000.0
80.0,80.0,3.0,2.0, Tangerang,1200000000.0
63.0,80.0,3.0,2.0, Tangerang,1590000000.0
163.0,220.0,4.0,4.0, Tangerang,3500000000.0
161.0,150.0,4.0,3.0, Tangerang,2000000000.0
110.0,160.0,4.0,3.0, Tangerang,1100000000.0
128.0,240.0,3.0,3.0, Tangerang,2950000000.0
128.0,240.0,3.0,3.0, Tangerang,2950000000.0
264.0,290.0,4.0,3.0, Tangerang,5950000000.0
163.0,170.0,10.0,10.0, Tangerang,3500000000.0
180.0,240.0,4.0,3.0, Tangerang,3500000000.0
144.0,144.0,3.0,3.0, Tangerang,4300000000.0
128.0,190.0,4.0,3.0, Tangerang,2750000000.0
264.0,290.0,4.0,3.0, Tangerang,5950000000.0
365.0,400.0,5.0,4.0, Tangerang,5700000000.0
365.0,400.0,5.0,4.0, Tangerang,5700000000.0
365.0,400.0,5.0,4.0, Tangerang,5700000000.0
108.0,108.0,2.0,2.0, Tangerang,1600000000.0
210.0,300.0,6.0,3.0, Tangerang,4200000000.0
127.0,90.0,3.0,3.0, Tangerang,1500000000.0
50.0,90.0,2.0,2.0, Tangerang,1400000000.0
135.0,200.0,3.0,4.0, Tangerang,1700000000.0
400.0,200.0,4.0,3.0, Tangerang,4700000000.0
357.0,450.0,4.0,4.0, Tangerang,6000000000.0
64.0,60.0,3.0,2.0, Tangerang,655000000.0
